datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
6/13/2025 5:00:00 PM,6/13/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,48.10,50.307530,1.363327,0.844203,True,1
6/13/2025 6:00:00 PM,6/13/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,51.98,52.937480,-0.029303,0.986783,True,1
6/13/2025 7:00:00 PM,6/13/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,50.49,55.328962,3.675574,1.163389,True,1
6/13/2025 8:00:00 PM,6/13/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,54.67,59.904721,3.849740,1.384982,True,1
6/13/2025 9:00:00 PM,6/13/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,53.96,59.024067,3.808935,1.255132,True,1
6/13/2025 10:00:00 PM,6/13/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,45.30,50.405618,4.166701,0.938917,True,1
6/13/2025 11:00:00 PM,6/13/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,43.23,46.062441,2.076344,0.756097,True,1
6/14/2025 12:00:00 AM,6/13/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,42.48,44.727807,1.832837,0.414971,True,1
6/14/2025 1:00:00 AM,6/13/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,40.91,40.971452,0.051565,0.009888,True,1
6/14/2025 2:00:00 AM,6/13/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,34.25,34.939732,0.657800,0.031932,True,1
6/14/2025 3:00:00 AM,6/13/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,29.14,29.519553,0.351598,0.027954,True,1
6/14/2025 4:00:00 AM,6/14/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,33.09,32.959081,-0.186999,0.056080,True,1
6/14/2025 5:00:00 AM,6/14/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,29.51,29.619290,0.056333,0.052957,True,1
6/14/2025 6:00:00 AM,6/14/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,24.62,24.615405,-0.021655,0.017060,True,1
6/14/2025 7:00:00 AM,6/14/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,23.35,23.545997,0.176875,0.019122,True,1
6/14/2025 8:00:00 AM,6/14/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,22.96,23.110850,0.135022,0.015829,True,1
6/14/2025 9:00:00 AM,6/14/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,23.91,23.994007,0.082679,0.001328,True,1
6/14/2025 10:00:00 AM,6/14/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,23.65,23.765969,0.121418,-0.005449,True,1
6/14/2025 11:00:00 AM,6/14/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,23.97,24.552739,0.493087,0.089652,True,1
6/14/2025 12:00:00 PM,6/14/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,30.56,31.482854,0.676859,0.245995,True,1
6/14/2025 1:00:00 PM,6/14/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,32.55,33.303414,0.480225,0.273189,True,1
6/14/2025 2:00:00 PM,6/14/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,31.91,32.789471,0.508595,0.370876,True,1
6/14/2025 3:00:00 PM,6/14/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,36.73,38.156755,1.021322,0.405433,True,1
6/14/2025 4:00:00 PM,6/14/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,38.18,40.041406,1.535533,0.325873,True,1
6/14/2025 5:00:00 PM,6/14/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,40.41,42.158804,1.480097,0.268706,True,1
6/14/2025 6:00:00 PM,6/14/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,39.99,41.658582,1.423895,0.244687,True,1
6/14/2025 7:00:00 PM,6/14/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,41.38,43.299000,1.626062,0.292938,True,1
6/14/2025 8:00:00 PM,6/14/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,47.05,49.895290,2.458948,0.386342,True,1
6/14/2025 9:00:00 PM,6/14/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,51.19,53.383949,1.826338,0.367611,True,1
6/14/2025 10:00:00 PM,6/14/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,43.49,45.376886,1.634686,0.252200,True,1
6/14/2025 11:00:00 PM,6/14/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,41.20,43.850900,2.349193,0.301707,True,1
6/15/2025 12:00:00 AM,6/14/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,38.05,40.302175,2.095805,0.156369,True,1
6/15/2025 1:00:00 AM,6/14/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,39.80,42.264477,2.315993,0.148484,True,1
6/15/2025 2:00:00 AM,6/14/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,34.75,37.326204,2.467865,0.108339,True,1
6/15/2025 3:00:00 AM,6/14/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,27.55,28.468106,0.879100,0.039006,True,1
6/15/2025 4:00:00 AM,6/15/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,19.13,19.530420,0.412891,-0.012471,True,1
6/15/2025 5:00:00 AM,6/15/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,16.73,16.659326,-0.036669,-0.034004,True,1
6/15/2025 6:00:00 AM,6/15/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,15.68,15.742878,0.080378,-0.017500,True,1
6/15/2025 7:00:00 AM,6/15/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,14.38,14.427318,0.072628,-0.025310,True,1
6/15/2025 8:00:00 AM,6/15/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,14.62,14.605898,0.011106,-0.025207,True,1
6/15/2025 9:00:00 AM,6/15/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,14.42,14.399647,0.020252,-0.040606,True,1
6/15/2025 10:00:00 AM,6/15/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,13.89,13.856883,0.000713,-0.033830,True,1
6/15/2025 11:00:00 AM,6/15/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,14.80,14.869712,0.077839,-0.008127,True,1
6/15/2025 12:00:00 PM,6/15/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,16.59,16.815028,0.185282,0.039745,True,1
6/15/2025 1:00:00 PM,6/15/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,17.60,18.008135,0.392101,0.016034,True,1
6/15/2025 2:00:00 PM,6/15/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,18.77,19.220307,0.373754,0.076552,True,1
6/15/2025 3:00:00 PM,6/15/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.73,22.066887,0.251371,0.085515,True,1
6/15/2025 4:00:00 PM,6/15/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,23.71,24.087663,0.340854,0.036809,True,1
6/15/2025 5:00:00 PM,6/15/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.78,25.262869,0.472756,0.010114,True,1
6/15/2025 6:00:00 PM,6/15/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,26.47,27.346394,0.910951,-0.034556,True,1
6/15/2025 7:00:00 PM,6/15/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.22,29.202086,0.984210,-0.002124,True,1
6/15/2025 8:00:00 PM,6/15/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,31.86,33.191177,1.359970,-0.028794,True,1
6/15/2025 9:00:00 PM,6/15/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,34.09,35.514470,1.464850,-0.040380,True,1
6/15/2025 10:00:00 PM,6/15/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,35.21,35.601555,0.486962,-0.095408,True,1
6/15/2025 11:00:00 PM,6/15/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,38.75,38.968937,0.333508,-0.114571,True,1
6/16/2025 12:00:00 AM,6/15/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,36.29,35.820605,-0.318780,-0.150615,True,1
6/16/2025 1:00:00 AM,6/15/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.57,33.923023,-0.522008,-0.124969,True,1
6/16/2025 2:00:00 AM,6/15/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,27.75,27.350793,-0.319860,-0.079347,True,1
6/16/2025 3:00:00 AM,6/15/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,22.06,21.513995,-0.496321,-0.049684,True,1
6/16/2025 4:00:00 AM,6/16/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,19.28,19.434812,0.176621,-0.021809,True,1
6/16/2025 5:00:00 AM,6/16/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.48,20.640811,0.181895,-0.021084,True,1
6/16/2025 6:00:00 AM,6/16/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.66,16.801004,0.183550,-0.042545,True,1
6/16/2025 7:00:00 AM,6/16/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,15.54,15.660197,0.148697,-0.028500,True,1
6/16/2025 8:00:00 AM,6/16/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.29,17.437122,0.189238,-0.042116,True,1
6/16/2025 9:00:00 AM,6/16/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.33,21.528997,0.250638,-0.051641,True,1
6/16/2025 10:00:00 AM,6/16/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,24.33,24.608275,0.312958,-0.034683,True,1
6/16/2025 11:00:00 AM,6/16/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,28.52,28.458404,0.009796,-0.071392,True,1
6/16/2025 12:00:00 PM,6/16/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,32.96,32.273021,-0.678427,-0.008552,True,1
6/16/2025 1:00:00 PM,6/16/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,33.57,35.375852,1.806783,-0.000931,True,1
6/16/2025 2:00:00 PM,6/16/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,35.88,35.953571,0.062928,0.010643,True,1
6/16/2025 3:00:00 PM,6/16/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,39.72,39.337751,-0.352103,-0.030145,True,1
6/16/2025 4:00:00 PM,6/16/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,47.12,47.061715,-0.074520,0.016234,True,1
6/16/2025 5:00:00 PM,6/16/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,47.36,47.974203,0.629144,-0.014941,True,1
6/16/2025 6:00:00 PM,6/16/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,50.95,50.839702,-0.022986,-0.087313,True,1
6/16/2025 7:00:00 PM,6/16/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,52.06,51.821308,-0.130127,-0.108566,True,1
6/16/2025 8:00:00 PM,6/16/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,58.12,57.535003,-0.542862,-0.042135,True,1
6/16/2025 9:00:00 PM,6/16/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,62.86,62.308794,-0.567757,0.016551,True,1
6/16/2025 10:00:00 PM,6/16/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,61.13,60.604189,-0.469472,-0.056339,True,1
6/16/2025 11:00:00 PM,6/16/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,62.45,62.912042,0.504669,-0.042628,True,1
6/17/2025 12:00:00 AM,6/16/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,61.04,62.598210,1.504380,0.053830,True,1
6/17/2025 1:00:00 AM,6/16/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,54.28,55.255522,1.004818,-0.029295,True,1
6/17/2025 2:00:00 AM,6/16/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,44.68,45.334637,0.736491,-0.081854,True,1
6/17/2025 3:00:00 AM,6/16/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,32.01,31.885443,-0.094735,-0.029822,True,1
6/17/2025 4:00:00 AM,6/17/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.94,21.964877,0.062324,-0.037447,True,1
6/17/2025 5:00:00 AM,6/17/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.17,20.190757,0.058971,-0.038214,True,1
6/17/2025 6:00:00 AM,6/17/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.43,16.511453,0.089760,-0.008307,True,1
6/17/2025 7:00:00 AM,6/17/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,15.22,15.270399,0.058809,-0.008410,True,1
6/17/2025 8:00:00 AM,6/17/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,15.60,15.707525,0.107970,-0.000445,True,1
6/17/2025 9:00:00 AM,6/17/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.90,20.719450,-0.133702,-0.046848,True,1
6/17/2025 10:00:00 AM,6/17/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.53,26.909683,0.319986,0.059697,True,1
6/17/2025 11:00:00 AM,6/17/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,27.30,27.375617,-0.083525,0.159141,True,1
6/17/2025 12:00:00 PM,6/17/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,29.46,29.524282,-0.127767,0.192049,True,1
6/17/2025 1:00:00 PM,6/17/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.45,29.939039,-0.676420,0.165459,True,1
6/17/2025 2:00:00 PM,6/17/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,31.50,31.545232,-0.117420,0.162652,True,1
6/17/2025 3:00:00 PM,6/17/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,34.82,35.024114,0.072556,0.131558,True,1
6/17/2025 4:00:00 PM,6/17/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,36.30,35.656763,-0.684613,0.041376,True,1
6/17/2025 5:00:00 PM,6/17/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,43.28,42.652083,-0.644218,0.016301,True,1
6/17/2025 6:00:00 PM,6/17/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,48.85,47.118681,-1.693037,-0.038282,True,1
6/17/2025 7:00:00 PM,6/17/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,52.69,49.899784,-2.784733,-0.005483,True,1
6/17/2025 8:00:00 PM,6/17/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,57.95,55.183059,-2.833547,0.066606,True,1
6/17/2025 9:00:00 PM,6/17/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,63.55,61.648248,-2.020155,0.118403,True,1
6/17/2025 10:00:00 PM,6/17/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,59.15,59.081222,-0.225883,0.157105,True,1
6/17/2025 11:00:00 PM,6/17/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,55.83,55.695038,-0.251554,0.116592,True,1
6/18/2025 12:00:00 AM,6/17/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,49.52,50.118915,0.584850,0.014065,True,1
6/18/2025 1:00:00 AM,6/17/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,44.73,45.070723,0.294196,0.046527,True,1
6/18/2025 2:00:00 AM,6/17/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,33.26,33.696969,0.411482,0.025487,True,1
6/18/2025 3:00:00 AM,6/17/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,29.02,28.344034,-0.632469,-0.043497,True,1
6/18/2025 4:00:00 AM,6/18/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,29.52,29.065082,-0.449395,-0.005523,True,1
6/18/2025 5:00:00 AM,6/18/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,26.67,24.807212,-1.789523,-0.073265,True,1
6/18/2025 6:00:00 AM,6/18/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,23.93,22.417741,-1.463700,-0.048559,True,1
6/18/2025 7:00:00 AM,6/18/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.83,22.249378,-0.562192,-0.018430,True,1
6/18/2025 8:00:00 AM,6/18/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.46,22.558111,-0.841092,-0.060797,True,1
6/18/2025 9:00:00 AM,6/18/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,25.92,24.708814,-1.134590,-0.076596,True,1
6/18/2025 10:00:00 AM,6/18/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,31.42,30.148691,-1.235709,-0.035599,True,1
6/18/2025 11:00:00 AM,6/18/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,31.31,29.685484,-1.779871,0.155355,True,1
6/18/2025 12:00:00 PM,6/18/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,31.96,29.657884,-2.536218,0.234102,True,1
6/18/2025 1:00:00 PM,6/18/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,32.56,30.121795,-2.656241,0.218035,True,1
6/18/2025 2:00:00 PM,6/18/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,35.94,33.200709,-2.882367,0.143076,True,1
6/18/2025 3:00:00 PM,6/18/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,38.25,34.169915,-4.190480,0.110396,True,1
6/18/2025 4:00:00 PM,6/18/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,42.43,36.398598,-6.096293,0.064892,True,1
6/18/2025 5:00:00 PM,6/18/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,48.65,42.189549,-6.557812,0.097361,True,1
6/18/2025 6:00:00 PM,6/18/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,51.97,46.598180,-5.548376,0.176557,True,1
6/18/2025 7:00:00 PM,6/18/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,58.10,54.047767,-4.316058,0.263825,True,1
6/18/2025 8:00:00 PM,6/18/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,67.19,65.392526,-2.248133,0.450659,True,1
6/18/2025 9:00:00 PM,6/18/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,73.99,73.850819,-0.728146,0.588965,True,1
6/18/2025 10:00:00 PM,6/18/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,71.48,70.286834,-1.649661,0.456495,True,1
6/18/2025 11:00:00 PM,6/18/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,63.63,65.254284,1.220840,0.403445,True,1
6/19/2025 12:00:00 AM,6/18/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,53.69,52.522514,-1.446872,0.279385,True,1
6/19/2025 1:00:00 AM,6/18/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,46.18,45.651220,-0.824322,0.295542,True,1
6/19/2025 2:00:00 AM,6/18/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,38.42,36.995521,-1.564782,0.140303,True,1
6/19/2025 3:00:00 AM,6/18/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,34.09,32.217693,-1.912137,0.039830,True,1
6/19/2025 4:00:00 AM,6/19/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,31.24,30.820570,-0.408004,-0.011426,True,1
6/19/2025 5:00:00 AM,6/19/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,28.49,28.065641,-0.445783,0.021423,True,1
6/19/2025 6:00:00 AM,6/19/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.06,24.687318,-0.397701,0.025019,True,1
6/19/2025 7:00:00 AM,6/19/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,23.32,22.976622,-0.382070,0.038691,True,1
6/19/2025 8:00:00 AM,6/19/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.45,23.415993,-0.044342,0.010334,True,1
6/19/2025 9:00:00 AM,6/19/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,26.43,26.802037,0.296625,0.075411,True,1
6/19/2025 10:00:00 AM,6/19/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,29.97,30.911442,0.791750,0.149692,True,1
6/19/2025 11:00:00 AM,6/19/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,30.10,31.471397,1.018404,0.352993,True,1
6/19/2025 12:00:00 PM,6/19/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,31.05,32.083859,0.625748,0.408111,True,1
6/19/2025 1:00:00 PM,6/19/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,34.93,35.122402,-0.340926,0.533329,True,1
6/19/2025 2:00:00 PM,6/19/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,38.36,37.567988,-1.389668,0.597655,True,1
6/19/2025 3:00:00 PM,6/19/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,41.81,37.978880,-4.533655,0.702535,True,1
6/19/2025 4:00:00 PM,6/19/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,44.13,41.066670,-3.808519,0.745189,True,1
6/19/2025 5:00:00 PM,6/19/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,52.26,51.725140,-1.448250,0.913390,True,1
6/19/2025 6:00:00 PM,6/19/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,53.15,55.332915,1.136903,1.046012,True,1
6/19/2025 7:00:00 PM,6/19/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,56.00,61.011743,3.849714,1.162029,True,1
6/19/2025 8:00:00 PM,6/19/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,64.76,68.937244,2.927486,1.249758,True,1
6/19/2025 9:00:00 PM,6/19/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,71.66,77.197478,3.964107,1.573371,True,1
6/19/2025 10:00:00 PM,6/19/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,62.06,66.539181,3.232599,1.246583,True,1
6/19/2025 11:00:00 PM,6/19/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,56.17,60.900867,3.844049,0.886817,True,1
6/20/2025 12:00:00 AM,6/19/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,52.59,56.655694,3.410459,0.655235,True,1
6/20/2025 1:00:00 AM,6/19/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,45.74,47.068943,0.961342,0.367601,True,1
6/20/2025 2:00:00 AM,6/19/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,38.15,39.043420,0.609290,0.284131,True,1
6/20/2025 3:00:00 AM,6/19/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,34.50,34.859173,0.195698,0.163475,True,1
6/20/2025 4:00:00 AM,6/20/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,27.60,27.276964,-0.478639,0.155603,True,1
6/20/2025 5:00:00 AM,6/20/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,26.32,25.625224,-0.710487,0.015711,True,1
6/20/2025 6:00:00 AM,6/20/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,23.54,23.056071,-0.460726,-0.023203,True,1
6/20/2025 7:00:00 AM,6/20/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.69,22.049570,-0.615022,-0.025408,True,1
6/20/2025 8:00:00 AM,6/20/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,22.53,21.920464,-0.589149,-0.020388,True,1
6/20/2025 9:00:00 AM,6/20/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,23.00,22.730567,-0.249595,-0.019838,True,1
6/20/2025 10:00:00 AM,6/20/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,24.81,25.212691,0.283209,0.119482,True,1
6/20/2025 11:00:00 AM,6/20/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,24.99,25.229664,-0.000063,0.239727,True,1
6/20/2025 12:00:00 PM,6/20/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,24.56,25.255643,0.506169,0.189475,True,1
6/20/2025 1:00:00 PM,6/20/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.92,25.541234,0.465275,0.155959,True,1
6/20/2025 2:00:00 PM,6/20/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,27.02,27.110581,-0.042984,0.133565,True,1
6/20/2025 3:00:00 PM,6/20/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,30.50,30.098974,-0.474829,0.073803,True,1
6/20/2025 4:00:00 PM,6/20/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,33.01,31.906009,-1.256174,0.152183,True,1
6/20/2025 5:00:00 PM,6/20/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,35.64,33.960434,-1.798994,0.119428,True,1
6/20/2025 6:00:00 PM,6/20/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,38.24,36.334187,-2.065276,0.159463,True,1
6/20/2025 7:00:00 PM,6/20/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,39.05,37.184358,-2.007574,0.141932,True,1
6/20/2025 8:00:00 PM,6/20/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,42.38,40.775637,-1.940881,0.336518,True,1
6/20/2025 9:00:00 PM,6/20/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,48.82,47.396074,-1.920676,0.496750,True,1
6/20/2025 10:00:00 PM,6/20/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,49.06,48.485124,-1.226240,0.651364,True,1
6/20/2025 11:00:00 PM,6/20/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,53.15,53.381384,-0.409346,0.640730,True,1
6/21/2025 12:00:00 AM,6/20/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,40.52,42.511671,1.535324,0.456346,True,1
6/21/2025 1:00:00 AM,6/20/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,37.52,38.601311,0.827095,0.254216,True,1
6/21/2025 2:00:00 AM,6/20/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,32.86,32.781935,-0.251393,0.173328,True,1
6/21/2025 3:00:00 AM,6/20/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,28.42,28.221424,-0.293477,0.094901,True,1
6/21/2025 4:00:00 AM,6/21/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,22.54,22.315612,-0.262594,0.038206,True,1
6/21/2025 5:00:00 AM,6/21/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.61,21.186555,-0.482478,0.059033,True,1
6/21/2025 6:00:00 AM,6/21/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.82,19.381522,-0.481862,0.043384,True,1
6/21/2025 7:00:00 AM,6/21/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.87,18.494080,-0.395594,0.019674,True,1
6/21/2025 8:00:00 AM,6/21/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.31,17.883703,-0.449873,0.023577,True,1
6/21/2025 9:00:00 AM,6/21/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,17.76,17.414492,-0.351750,0.006242,True,1
6/21/2025 10:00:00 AM,6/21/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,18.01,17.667503,-0.376133,0.033636,True,1
6/21/2025 11:00:00 AM,6/21/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,17.86,17.612113,-0.322095,0.074208,True,1
6/21/2025 12:00:00 PM,6/21/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,20.20,19.660824,-0.647170,0.107994,True,1
